time,precipitation_sum,temperature_2m_mean,et0_fao_evapotranspiration,city
2000-04-01,67.3,16.503333333333334,131.66,Taroudant
2000-05-01,8.2,21.048387096774192,183.2,Taroudant
2000-06-01,0.3,29.53666666666667,241.48000000000002,Taroudant
2000-07-01,0.3,29.648387096774194,243.26999999999998,Taroudant
2000-08-01,0.0,30.451612903225808,225.32,Taroudant
2000-09-01,12.799999999999999,25.076666666666664,172.64000000000001,Taroudant
2000-10-01,6.2,20.812903225806455,143.58,Taroudant
2000-11-01,8.899999999999999,17.06,96.97,Taroudant
2000-12-01,94.89999999999999,15.203225806451613,81.25,Taroudant
2001-01-01,10.8,13.658064516129032,73.68,Taroudant
2001-02-01,6.8,15.875,113.01,Taroudant
2001-03-01,18.2,19.387096774193548,155.62,Taroudant
2001-04-01,4.300000000000001,21.726666666666667,188.91,Taroudant
2001-05-01,8.3,21.606451612903225,196.07,Taroudant
2001-06-01,0.0,27.866666666666667,227.99,Taroudant
2001-07-01,0.0,30.10967741935484,239.0,Taroudant
2001-08-01,0.0,30.322580645161292,223.72,Taroudant
2001-09-01,30.1,23.14,139.22,Taroudant
2001-10-01,7.5,24.503225806451614,167.1,Taroudant
2001-11-01,3.4,18.066666666666666,108.67,Taroudant
2001-12-01,65.1,16.07741935483871,80.13,Taroudant
2002-01-01,0.1,15.961290322580645,109.09,Taroudant
2002-02-01,7.8,17.182142857142857,113.4,Taroudant
2002-03-01,37.7,17.42258064516129,136.69,Taroudant
2002-04-01,57.2,18.64,144.54,Taroudant
2002-05-01,8.1,22.654838709677417,201.82,Taroudant
2002-06-01,4.3,25.15,205.19,Taroudant
2002-07-01,0.0,27.270967741935483,224.07,Taroudant
2002-08-01,0.0,26.532258064516128,201.66,Taroudant
2002-09-01,3.0,25.573333333333334,173.32,Taroudant
2002-10-01,7.8,24.25483870967742,157.99,Taroudant
2002-11-01,110.0,17.67,85.81,Taroudant
2002-12-01,29.9,15.196774193548388,68.04,Taroudant
2003-01-01,14.7,13.248387096774193,78.82,Taroudant
2003-02-01,20.5,14.575000000000001,95.94,Taroudant
2003-03-01,12.2,19.151612903225807,153.48,Taroudant
2003-04-01,14.1,18.633333333333333,144.95,Taroudant
2003-05-01,3.6,24.13225806451613,210.55,Taroudant
2003-06-01,1.1,26.446666666666665,213.39,Taroudant
2003-07-01,0.0,31.858064516129033,244.93,Taroudant
2003-08-01,1.5,30.612903225806452,218.67,Taroudant
2003-09-01,1.4,28.69,195.49,Taroudant
2003-10-01,39.3,20.948387096774194,110.61,Taroudant
2003-11-01,57.8,17.076666666666664,91.86,Taroudant
2003-12-01,22.5,14.212903225806452,69.63,Taroudant
2004-01-01,6.9,14.148387096774194,81.44,Taroudant
2004-02-01,53.5,15.786206896551725,106.08,Taroudant
2004-03-01,18.3,17.46451612903226,142.8,Taroudant
2004-04-01,31.4,17.583333333333332,139.92,Taroudant
2004-05-01,54.7,18.13225806451613,144.06,Taroudant
2004-06-01,6.1,26.48,211.77,Taroudant
2004-07-01,0.30000000000000004,30.480645161290322,247.13,Taroudant
2004-08-01,7.3,28.967741935483872,214.45,Taroudant
2004-09-01,2.2,27.466666666666665,182.46,Taroudant
2004-10-01,30.1,23.203225806451613,148.75,Taroudant
2004-11-01,22.2,16.506666666666668,94.95,Taroudant
2004-12-01,49.5,12.735483870967743,62.93,Taroudant
2005-01-01,2.1999999999999997,12.935483870967742,96.83,Taroudant
2005-02-01,55.5,12.364285714285714,80.2,Taroudant
2005-03-01,30.8,17.548387096774192,132.1,Taroudant
2005-04-01,2.2,20.779999999999998,178.13,Taroudant
2005-05-01,3.5999999999999996,24.23548387096774,208.25,Taroudant
2005-06-01,2.6,27.863333333333333,214.94,Taroudant
2005-07-01,1.5,28.22258064516129,226.61,Taroudant
2005-08-01,0.2,29.16774193548387,214.15,Taroudant
2005-09-01,2.0,25.543333333333333,175.64000000000001,Taroudant
2005-10-01,17.7,22.358064516129033,131.06,Taroudant
2005-11-01,31.9,17.8,96.85,Taroudant
2005-12-01,20.8,13.77741935483871,76.2,Taroudant
2006-01-01,90.6,11.519354838709678,61.48,Taroudant
2006-02-01,34.4,12.725,68.11,Taroudant
2006-03-01,20.1,17.74516129032258,141.2,Taroudant
2006-04-01,15.100000000000001,20.82,166.13,Taroudant
2006-05-01,5.7,24.567741935483873,206.37,Taroudant
2006-06-01,15.1,23.883333333333333,182.93,Taroudant
2006-07-01,0.3,31.787096774193547,245.55,Taroudant
2006-08-01,7.6,28.229032258064517,211.66,Taroudant
2006-09-01,15.2,26.376666666666665,176.4,Taroudant
2006-10-01,39.0,23.770967741935483,152.87,Taroudant
2006-11-01,4.0,19.953333333333333,116.45,Taroudant
2006-12-01,6.6000000000000005,13.729032258064517,82.41,Taroudant
2007-01-01,9.5,15.12258064516129,99.34,Taroudant
2007-02-01,18.1,15.985714285714286,93.58,Taroudant
2007-03-01,2.2,18.887096774193548,169.04,Taroudant
2007-04-01,20.4,17.573333333333334,145.63,Taroudant
2007-05-01,7.7,21.725806451612904,199.75,Taroudant
2007-06-01,14.7,23.21333333333333,186.29,Taroudant
2007-07-01,0.0,32.57419354838709,260.27,Taroudant
2007-08-01,13.6,28.219354838709677,204.53,Taroudant
2007-09-01,6.7,24.186666666666667,159.18,Taroudant
2007-10-01,10.100000000000001,22.200000000000003,145.3,Taroudant
2007-11-01,30.8,18.386666666666667,105.66,Taroudant
2007-12-01,19.299999999999997,13.919354838709678,81.73,Taroudant
2008-01-01,6.699999999999999,14.67741935483871,91.49,Taroudant
2008-02-01,10.7,17.33103448275862,126.39,Taroudant
2008-03-01,9.1,18.94516129032258,161.55,Taroudant
2008-04-01,9.4,22.746666666666666,200.6,Taroudant
2008-05-01,12.1,20.812903225806455,187.73,Taroudant
2008-06-01,0.0,25.513333333333332,215.88,Taroudant
2008-07-01,1.2,30.47741935483871,232.56,Taroudant
2008-08-01,1.1,32.13225806451613,236.45,Taroudant
2008-09-01,25.299999999999997,24.243333333333332,149.88,Taroudant
2008-10-01,27.3,19.5258064516129,110.74,Taroudant
2008-11-01,68.2,14.623333333333333,75.36,Taroudant
2008-12-01,20.8,13.067741935483872,74.57,Taroudant
2009-01-01,38.3,11.40967741935484,58.71,Taroudant
2009-02-01,79.8,14.171428571428573,90.93,Taroudant
2009-03-01,14.799999999999999,18.51290322580645,150.56,Taroudant
2009-04-01,5.3,19.733333333333334,179.41,Taroudant
2009-05-01,3.2,22.874193548387098,202.57,Taroudant
2009-06-01,8.0,26.09333333333333,206.09,Taroudant
2009-07-01,0.2,32.935483870967744,269.98,Taroudant
2009-08-01,0.30000000000000004,30.14516129032258,227.54,Taroudant
2009-09-01,27.1,23.06,140.33,Taroudant
2009-10-01,5.6,24.596774193548388,154.34,Taroudant
2009-11-01,4.3,20.596666666666668,127.03,Taroudant
2009-12-01,156.0,15.654838709677419,69.77,Taroudant
2010-01-01,45.4,13.241935483870968,62.28,Taroudant
2010-02-01,176.79999999999998,15.185714285714285,66.54,Taroudant
2010-03-01,46.7,17.393548387096775,121.94,Taroudant
2010-04-01,18.6,20.55666666666667,153.16,Taroudant
2010-05-01,8.5,21.75483870967742,188.22,Taroudant
2010-06-01,15.0,22.540000000000003,180.77,Taroudant
2010-07-01,0.2,30.893548387096775,239.28,Taroudant
2010-08-01,12.9,32.21612903225807,233.44,Taroudant
2010-09-01,1.0,28.33,180.94,Taroudant
2010-10-01,30.400000000000002,21.03548387096774,117.35,Taroudant
2010-11-01,135.2,17.063333333333333,78.93,Taroudant
2010-12-01,63.9,15.616129032258065,80.0,Taroudant
2011-01-01,53.199999999999996,13.770967741935483,79.25,Taroudant
2011-02-01,3.2,13.835714285714285,90.82000000000001,Taroudant
2011-03-01,41.4,15.958064516129031,130.74,Taroudant
2011-04-01,20.2,20.993333333333332,170.07,Taroudant
2011-05-01,66.5,22.86774193548387,184.28,Taroudant
2011-06-01,18.3,29.393333333333334,233.37,Taroudant
2011-07-01,0.0,28.98709677419355,227.81,Taroudant
2011-08-01,2.6,30.938709677419357,219.73,Taroudant
2011-09-01,5.3,26.720000000000002,176.45,Taroudant
2011-10-01,16.5,23.612903225806452,143.65,Taroudant
2011-11-01,38.8,16.543333333333333,90.45,Taroudant
2011-12-01,0.6,14.774193548387096,89.75,Taroudant
2012-01-01,11.5,13.716129032258063,93.6,Taroudant
2012-02-01,1.4,13.193103448275863,108.21000000000001,Taroudant
2012-03-01,6.4,20.05483870967742,181.4,Taroudant
2012-04-01,22.9,17.05,143.31,Taroudant
2012-05-01,10.0,24.46451612903226,209.8,Taroudant
2012-06-01,2.1,27.483333333333334,224.18,Taroudant
2012-07-01,0.0,32.564516129032256,259.91,Taroudant
2012-08-01,0.3,33.774193548387096,255.17000000000002,Taroudant
2012-09-01,45.1,25.25,162.93,Taroudant
2012-10-01,130.9,21.896774193548385,124.11,Taroudant
2012-11-01,17.2,17.386666666666667,83.33,Taroudant
2012-12-01,0.0,14.603225806451613,90.16,Taroudant
2013-01-01,17.799999999999997,14.154838709677419,91.12,Taroudant
2013-02-01,10.2,15.757142857142856,105.55,Taroudant
2013-03-01,134.4,15.838709677419354,96.43,Taroudant
2013-04-01,42.7,20.136666666666667,160.34,Taroudant
2013-05-01,14.9,20.74516129032258,186.45,Taroudant
2013-06-01,0.1,24.509999999999998,205.25,Taroudant
2013-07-01,0.0,29.570967741935487,239.88,Taroudant
2013-08-01,0.8999999999999999,31.961290322580645,241.4,Taroudant
2013-09-01,8.299999999999999,24.15666666666667,156.72,Taroudant
2013-10-01,3.4,22.993548387096773,140.91,Taroudant
2013-11-01,35.0,18.56,99.74,Taroudant
2013-12-01,7.9,14.716129032258063,85.82,Taroudant
2014-01-01,33.4,13.938709677419356,83.42,Taroudant
2014-02-01,10.3,15.217857142857143,98.39,Taroudant
2014-03-01,28.4,18.287096774193547,153.09,Taroudant
2014-04-01,24.400000000000002,21.44333333333333,174.94,Taroudant
2014-05-01,6.6000000000000005,25.177419354838708,216.98,Taroudant
2014-06-01,5.1,24.259999999999998,202.20000000000002,Taroudant
2014-07-01,0.2,26.780645161290323,217.66,Taroudant
2014-08-01,0.0,30.287096774193547,221.74,Taroudant
2014-09-01,5.199999999999999,24.913333333333334,157.42,Taroudant
2014-10-01,3.9,24.780645161290323,169.54,Taroudant
2014-11-01,233.9,17.403333333333332,77.92,Taroudant
2014-12-01,28.6,13.303225806451612,62.29,Taroudant
2015-01-01,6.7,13.248387096774193,86.01,Taroudant
2015-02-01,4.9,14.060714285714285,92.56,Taroudant
2015-03-01,24.4,17.493548387096773,141.0,Taroudant
2015-04-01,7.0,20.259999999999998,166.89,Taroudant
2015-05-01,8.8,24.82903225806452,210.8,Taroudant
2015-06-01,16.0,24.573333333333334,197.05,Taroudant
2015-07-01,0.9,32.696774193548386,255.36,Taroudant
2015-08-01,2.0,28.74516129032258,207.51,Taroudant
2015-09-01,8.2,24.526666666666664,157.68,Taroudant
2015-10-01,64.7,21.46451612903226,111.41,Taroudant
2015-11-01,3.8,17.973333333333336,98.84,Taroudant
2015-12-01,0.0,17.283870967741933,106.17999999999999,Taroudant
2016-01-01,5.9,16.612903225806452,99.69,Taroudant
2016-02-01,12.7,15.772413793103448,109.17,Taroudant
2016-03-01,12.1,16.380645161290325,139.05,Taroudant
2016-04-01,17.7,18.216666666666665,146.68,Taroudant
2016-05-01,48.5,21.506451612903227,166.56,Taroudant
2016-06-01,8.4,25.386666666666667,206.72,Taroudant
2016-07-01,1.7000000000000002,31.251612903225805,236.78,Taroudant
2016-08-01,0.2,33.28387096774193,247.8,Taroudant
2016-09-01,0.1,26.823333333333334,171.58,Taroudant
2016-10-01,35.1,23.187096774193545,139.47,Taroudant
2016-11-01,64.7,16.943333333333335,83.79,Taroudant
2016-12-01,43.8,13.925806451612903,66.49,Taroudant
2017-01-01,6.0,14.251612903225807,99.08,Taroudant
2017-02-01,102.89999999999999,15.757142857142856,91.18,Taroudant
2017-03-01,3.0999999999999996,19.748387096774195,164.79,Taroudant
2017-04-01,1.5,22.7,189.03,Taroudant
2017-05-01,1.9,24.04516129032258,200.52,Taroudant
2017-06-01,0.9,26.68,214.66,Taroudant
2017-07-01,0.1,27.13225806451613,215.99,Taroudant
2017-08-01,1.5,29.806451612903224,216.06,Taroudant
2017-09-01,2.6999999999999997,25.316666666666666,166.91,Taroudant
2017-10-01,1.3,26.08709677419355,173.26999999999998,Taroudant
2017-11-01,4.9,21.220000000000002,125.5,Taroudant
2017-12-01,25.300000000000004,15.383870967741935,87.65,Taroudant
2018-01-01,23.7,15.383870967741935,100.24,Taroudant
2018-02-01,38.0,14.875,96.01,Taroudant
2018-03-01,37.800000000000004,17.283870967741933,121.79,Taroudant
2018-04-01,5.0,18.953333333333333,160.17,Taroudant
2018-05-01,6.4,19.77741935483871,166.99,Taroudant
2018-06-01,4.1,21.46333333333333,175.15,Taroudant
2018-07-01,0.0,25.79032258064516,202.73,Taroudant
2018-08-01,0.0,26.57741935483871,194.81,Taroudant
2018-09-01,2.0,26.490000000000002,166.63,Taroudant
2018-10-01,58.0,22.248387096774195,126.84,Taroudant
2018-11-01,48.2,16.676666666666666,74.98,Taroudant
2018-12-01,1.5,17.251612903225805,99.97,Taroudant
2019-01-01,0.4,14.3,95.76,Taroudant
2019-02-01,3.9,18.52857142857143,134.77,Taroudant
2019-03-01,12.6,19.94516129032258,165.24,Taroudant
2019-04-01,33.199999999999996,20.316666666666666,170.82,Taroudant
2019-05-01,1.8,24.200000000000003,205.87,Taroudant
2019-06-01,1.1,23.486666666666668,196.17,Taroudant
2019-07-01,0.1,25.070967741935487,202.9,Taroudant
2019-08-01,0.0,29.419354838709676,212.55,Taroudant
2019-09-01,0.2,25.473333333333336,168.6,Taroudant
2019-10-01,0.0,24.125806451612902,157.52,Taroudant
2019-11-01,3.2,19.496666666666666,103.63,Taroudant
2019-12-01,20.5,16.432258064516127,91.15,Taroudant
2020-01-01,5.8,15.077419354838709,99.68,Taroudant
2020-02-01,0.0,21.055172413793105,150.48,Taroudant
2020-03-01,17.1,18.793548387096774,144.08,Taroudant
2020-04-01,11.8,19.546666666666667,156.17,Taroudant
2020-05-01,7.1,24.448387096774194,213.96,Taroudant
2020-06-01,0.6,24.583333333333332,203.49,Taroudant
2020-07-01,0.0,30.751612903225805,237.32,Taroudant
2020-08-01,0.1,30.029032258064515,220.78,Taroudant
2020-09-01,0.1,27.35,178.88,Taroudant
2020-10-01,32.900000000000006,22.638709677419353,142.68,Taroudant
2020-11-01,71.8,20.59,112.31,Taroudant
2020-12-01,1.7,15.883870967741936,90.09,Taroudant
2021-01-01,136.10000000000002,14.348387096774195,76.95,Taroudant
2021-02-01,68.7,15.810714285714285,91.21,Taroudant
2021-03-01,4.6,19.070967741935487,160.72,Taroudant
2021-04-01,5.1,19.709999999999997,153.69,Taroudant
2021-05-01,0.6,23.93548387096774,195.68,Taroudant
2021-06-01,0.2,24.216666666666665,200.37,Taroudant
2021-07-01,0.0,29.870967741935484,239.32,Taroudant
2021-08-01,0.0,26.761290322580646,204.54,Taroudant
2021-09-01,2.2,26.59333333333333,172.94,Taroudant
2021-10-01,0.0,23.654838709677417,153.57,Taroudant
2021-11-01,20.900000000000002,17.353333333333335,97.87,Taroudant
2021-12-01,13.6,17.43548387096774,103.54,Taroudant
2022-01-01,19.0,17.396774193548385,122.92,Taroudant
2022-02-01,2.6,20.089285714285715,133.1,Taroudant
2022-03-01,49.3,16.57741935483871,121.91,Taroudant
2022-04-01,18.400000000000002,20.046666666666667,176.94,Taroudant
2022-05-01,0.7,25.370967741935484,226.27,Taroudant
2022-06-01,0.0,24.826666666666664,205.47,Taroudant
2022-07-01,0.0,31.97741935483871,251.57999999999998,Taroudant
2022-08-01,0.3,29.241935483870968,218.11,Taroudant
2022-09-01,12.299999999999999,24.926666666666666,157.43,Taroudant
2022-10-01,1.7,27.22258064516129,203.89,Taroudant
2022-11-01,0.0,22.84333333333333,137.73,Taroudant
2022-12-01,74.5,17.870967741935484,88.37,Taroudant
2023-01-01,0.0,15.812903225806451,107.57000000000001,Taroudant
2023-02-01,65.4,16.35,123.75,Taroudant
2023-03-01,1.4,22.719354838709677,183.36,Taroudant
2023-04-01,10.6,23.68,189.07,Taroudant
2023-05-01,5.0,23.203225806451613,200.93,Taroudant
2023-06-01,5.9,25.903333333333332,198.29,Taroudant
2023-07-01,0.1,28.906451612903226,229.13,Taroudant
2023-08-01,0.0,31.593548387096774,236.02,Taroudant
2023-09-01,0.4,25.013333333333332,165.87,Taroudant
2023-10-01,32.9,26.345161290322583,168.7,Taroudant
2023-11-01,0.1,21.226666666666667,118.05,Taroudant
2023-12-01,1.9,17.55483870967742,100.53,Taroudant
2024-01-01,0.7,19.529032258064515,129.33,Taroudant
2024-02-01,27.9,19.28965517241379,124.19,Taroudant
2024-03-01,35.9,19.0258064516129,141.72,Taroudant
2024-04-01,1.1,23.263333333333332,204.2,Taroudant
2024-05-01,0.6,22.177419354838708,189.98,Taroudant
2024-06-01,0.30000000000000004,22.816666666666666,179.06,Taroudant
2024-07-01,0.0,28.403225806451612,219.92,Taroudant
2024-08-01,0.0,28.68064516129032,212.41,Taroudant
2024-09-01,19.2,25.790000000000003,165.13,Taroudant
2024-10-01,98.10000000000001,22.40967741935484,123.89,Taroudant
2024-11-01,9.5,23.15,135.39,Taroudant
2024-12-01,13.700000000000001,18.24516129032258,103.33,Taroudant
2025-01-01,0.8,16.809677419354838,107.29,Taroudant
2025-02-01,16.9,17.621428571428574,120.22,Taroudant
2025-03-01,64.5,17.861290322580647,129.97,Taroudant
2025-04-01,15.9,21.406666666666663,166.46,Taroudant
2000-01-01,20.599999999999998,8.416129032258064,61.33,Beni Mellal
2000-02-01,3.0,13.979310344827585,95.33,Beni Mellal
2000-03-01,13.0,16.758064516129032,128.34,Beni Mellal
2000-04-01,86.9,14.856666666666666,124.26,Beni Mellal
2000-05-01,64.9,19.758064516129032,148.86,Beni Mellal
2000-06-01,6.9,27.75,196.33,Beni Mellal
2000-07-01,5.3999999999999995,29.029032258064515,197.39,Beni Mellal
2000-08-01,9.8,29.448387096774194,183.72,Beni Mellal
2000-09-01,17.9,25.07,147.93,Beni Mellal
2000-10-01,64.8,17.241935483870968,102.52,Beni Mellal
2000-11-01,18.5,13.263333333333332,72.14,Beni Mellal
2000-12-01,112.6,11.148387096774194,56.23,Beni Mellal
2001-01-01,68.89999999999999,9.219354838709679,57.69,Beni Mellal
2001-02-01,6.4,10.803571428571429,79.64,Beni Mellal
2001-03-01,30.299999999999997,15.716129032258063,121.45,Beni Mellal
2001-04-01,18.6,18.473333333333336,148.08,Beni Mellal
2001-05-01,23.7,20.083870967741937,160.63,Beni Mellal
2001-06-01,5.2,27.673333333333336,195.19,Beni Mellal
2001-07-01,3.9,28.364516129032257,196.81,Beni Mellal
2001-08-01,14.4,28.893548387096775,178.02,Beni Mellal
2001-09-01,17.0,23.90666666666667,133.51999999999998,Beni Mellal
2001-10-01,10.0,22.299999999999997,119.01,Beni Mellal
2001-11-01,43.9,14.206666666666667,72.03999999999999,Beni Mellal
2001-12-01,52.400000000000006,12.806451612903226,59.5,Beni Mellal
2002-01-01,0.2,12.038709677419355,70.78,Beni Mellal
2002-02-01,14.4,14.057142857142859,88.57,Beni Mellal
2002-03-01,93.3,13.819354838709677,109.38,Beni Mellal
2002-04-01,166.4,15.24,112.64,Beni Mellal
2002-05-01,42.2,20.364516129032257,158.73,Beni Mellal
2002-06-01,8.9,25.353333333333335,182.69,Beni Mellal
2002-07-01,5.2,28.129032258064516,195.21,Beni Mellal
2002-08-01,12.5,26.61935483870968,173.01,Beni Mellal
2002-09-01,7.3,24.466666666666665,147.04,Beni Mellal
2002-10-01,33.0,21.1,113.83,Beni Mellal
2002-11-01,149.0,14.770000000000001,71.08,Beni Mellal
2002-12-01,34.1,11.600000000000001,55.23,Beni Mellal
2003-01-01,58.800000000000004,8.600000000000001,57.87,Beni Mellal
2003-02-01,67.7,9.514285714285714,67.76,Beni Mellal
2003-03-01,55.5,14.961290322580645,104.69,Beni Mellal
2003-04-01,61.4,16.066666666666666,122.48,Beni Mellal
2003-05-01,35.9,21.825806451612905,164.13,Beni Mellal
2003-06-01,13.1,26.64,181.61,Beni Mellal
2003-07-01,11.600000000000001,30.02258064516129,193.25,Beni Mellal
2003-08-01,12.3,29.53548387096774,178.22,Beni Mellal
2003-09-01,10.2,26.813333333333333,158.5,Beni Mellal
2003-10-01,80.9,19.01290322580645,92.28,Beni Mellal
2003-11-01,113.30000000000001,12.943333333333333,66.33,Beni Mellal
2003-12-01,114.2,9.870967741935484,49.91,Beni Mellal
2004-01-01,4.9,9.609677419354838,63.29,Beni Mellal
2004-02-01,48.5,11.551724137931034,74.74,Beni Mellal
2004-03-01,71.0,12.709677419354838,107.17,Beni Mellal
2004-04-01,63.3,15.67,120.17999999999999,Beni Mellal
2004-05-01,127.4,16.206451612903226,128.04,Beni Mellal
2004-06-01,31.6,25.720000000000002,182.9,Beni Mellal
2004-07-01,6.2,28.470967741935485,193.84,Beni Mellal
2004-08-01,4.7,28.18064516129032,179.61,Beni Mellal
2004-09-01,9.3,25.653333333333332,147.13,Beni Mellal
2004-10-01,51.2,20.864516129032257,107.19,Beni Mellal
2004-11-01,37.0,12.93,66.4,Beni Mellal
2004-12-01,89.2,8.658064516129032,49.99,Beni Mellal
2005-01-01,10.399999999999999,7.964516129032258,65.91,Beni Mellal
2005-02-01,41.0,8.796428571428573,70.12,Beni Mellal
2005-03-01,44.7,14.380645161290323,109.43,Beni Mellal
2005-04-01,5.9,18.540000000000003,150.32,Beni Mellal
2005-05-01,16.9,23.18064516129032,177.92,Beni Mellal
2005-06-01,15.799999999999999,26.953333333333333,180.17,Beni Mellal
2005-07-01,7.3,28.74516129032258,194.2,Beni Mellal
2005-08-01,8.0,29.52258064516129,185.34,Beni Mellal
2005-09-01,4.9,24.933333333333334,152.22,Beni Mellal
2005-10-01,55.4,20.9741935483871,108.03999999999999,Beni Mellal
2005-11-01,60.8,13.576666666666666,68.1,Beni Mellal
2005-12-01,29.4,10.193548387096774,56.94,Beni Mellal
2006-01-01,139.9,7.135483870967741,50.12,Beni Mellal
2006-02-01,99.4,9.185714285714285,61.129999999999995,Beni Mellal
2006-03-01,34.0,13.85483870967742,116.17,Beni Mellal
2006-04-01,39.9,18.25,132.73,Beni Mellal
2006-05-01,99.1,22.161290322580644,159.25,Beni Mellal
2006-06-01,28.2,24.813333333333333,167.23,Beni Mellal
2006-07-01,15.4,30.638709677419353,197.05,Beni Mellal
2006-08-01,7.8,28.596774193548388,184.74,Beni Mellal
2006-09-01,30.700000000000003,25.523333333333333,145.78,Beni Mellal
2006-10-01,48.9,21.96451612903226,120.19,Beni Mellal
2006-11-01,39.6,15.683333333333334,72.92,Beni Mellal
2006-12-01,28.6,9.329032258064515,57.17,Beni Mellal
2007-01-01,14.8,10.990322580645161,67.8,Beni Mellal
2007-02-01,48.7,12.535714285714286,73.99,Beni Mellal
2007-03-01,25.0,14.635483870967741,126.41,Beni Mellal
2007-04-01,97.5,15.026666666666667,117.4,Beni Mellal
2007-05-01,37.4,19.958064516129035,158.86,Beni Mellal
2007-06-01,4.3,24.41,177.76,Beni Mellal
2007-07-01,8.4,30.806451612903224,209.11,Beni Mellal
2007-08-01,10.6,28.816129032258065,185.52,Beni Mellal
2007-09-01,8.8,24.076666666666664,140.48,Beni Mellal
2007-10-01,45.3,19.83225806451613,108.03,Beni Mellal
2007-11-01,47.699999999999996,15.316666666666666,79.58,Beni Mellal
2007-12-01,10.4,10.635483870967741,62.67,Beni Mellal
2008-01-01,86.1,10.429032258064517,67.08,Beni Mellal
2008-02-01,28.8,13.541379310344826,85.31,Beni Mellal
2008-03-01,12.9,15.538709677419355,128.12,Beni Mellal
2008-04-01,23.4,19.37666666666667,156.43,Beni Mellal
2008-05-01,55.199999999999996,19.548387096774192,155.3,Beni Mellal
2008-06-01,6.4,26.526666666666664,193.99,Beni Mellal
2008-07-01,18.5,30.17096774193548,197.45,Beni Mellal
2008-08-01,14.3,30.461290322580645,189.26,Beni Mellal
2008-09-01,51.0,23.793333333333333,126.39,Beni Mellal
2008-10-01,97.5,17.574193548387097,94.63,Beni Mellal
2008-11-01,74.8,10.783333333333333,62.72,Beni Mellal
2008-12-01,118.8,8.206451612903226,47.36,Beni Mellal
2009-01-01,115.7,7.483870967741935,49.79,Beni Mellal
2009-02-01,121.4,10.075000000000001,67.97,Beni Mellal
2009-03-01,116.1,13.819354838709677,99.56,Beni Mellal
2009-04-01,7.0,14.81,133.89,Beni Mellal
2009-05-01,30.7,21.751612903225805,171.18,Beni Mellal
2009-06-01,16.0,25.796666666666667,174.8,Beni Mellal
2009-07-01,11.4,31.019354838709678,204.13,Beni Mellal
2009-08-01,13.1,29.825806451612905,189.55,Beni Mellal
2009-09-01,78.5,22.503333333333334,121.46,Beni Mellal
2009-10-01,10.4,22.42258064516129,122.08,Beni Mellal
2009-11-01,19.4,16.87333333333333,85.49,Beni Mellal
2009-12-01,102.6,12.448387096774193,55.9,Beni Mellal
2010-01-01,133.6,9.919354838709678,52.89,Beni Mellal
2010-02-01,143.3,12.596428571428572,59.69,Beni Mellal
2010-03-01,95.8,14.45483870967742,103.07000000000001,Beni Mellal
2010-04-01,39.300000000000004,18.41,130.92,Beni Mellal
2010-05-01,25.3,19.9741935483871,163.61,Beni Mellal
2010-06-01,13.0,23.716666666666665,172.85,Beni Mellal
2010-07-01,26.7,30.212903225806453,194.28,Beni Mellal
2010-08-01,9.3,30.822580645161292,186.93,Beni Mellal
2010-09-01,19.7,26.93,145.08,Beni Mellal
2010-10-01,108.7,19.070967741935487,100.86,Beni Mellal
2010-11-01,77.5,14.066666666666666,69.61,Beni Mellal
2010-12-01,42.800000000000004,12.36774193548387,57.86,Beni Mellal
2011-01-01,40.5,10.403225806451612,62.1,Beni Mellal
2011-02-01,36.7,10.049999999999999,75.61,Beni Mellal
2011-03-01,76.8,12.712903225806452,108.39,Beni Mellal
2011-04-01,87.7,18.30666666666667,132.76,Beni Mellal
2011-05-01,90.9,20.406451612903226,142.16,Beni Mellal
2011-06-01,65.8,26.653333333333332,176.31,Beni Mellal
2011-07-01,5.6,28.851612903225806,196.28,Beni Mellal
2011-08-01,23.3,29.893548387096775,180.64,Beni Mellal
2011-09-01,13.3,25.626666666666665,148.67000000000002,Beni Mellal
2011-10-01,47.0,21.05806451612903,111.72,Beni Mellal
2011-11-01,135.4,12.823333333333332,61.67,Beni Mellal
2011-12-01,8.7,10.035483870967743,60.51,Beni Mellal
2012-01-01,46.699999999999996,8.73225806451613,65.89,Beni Mellal
2012-02-01,20.099999999999998,8.541379310344826,78.26,Beni Mellal
2012-03-01,30.5,15.832258064516129,126.62,Beni Mellal
2012-04-01,125.3,13.896666666666668,111.28,Beni Mellal
2012-05-01,11.2,22.96451612903226,172.25,Beni Mellal
2012-06-01,10.5,27.633333333333333,187.18,Beni Mellal
2012-07-01,8.3,30.583870967741937,203.48,Beni Mellal
2012-08-01,2.6,31.641935483870967,195.35,Beni Mellal
2012-09-01,41.5,25.53666666666667,150.39,Beni Mellal
2012-10-01,102.9,19.996774193548386,101.16,Beni Mellal
2012-11-01,165.9,14.03,57.34,Beni Mellal
2012-12-01,26.4,9.683870967741935,57.75,Beni Mellal
2013-01-01,58.199999999999996,9.47741935483871,62.01,Beni Mellal
2013-02-01,40.2,10.885714285714286,76.91,Beni Mellal
2013-03-01,127.8,13.719354838709679,96.75,Beni Mellal
2013-04-01,50.9,17.41,142.18,Beni Mellal
2013-05-01,32.8,19.4,158.1,Beni Mellal
2013-06-01,7.8,25.55666666666667,191.08,Beni Mellal
2013-07-01,9.3,29.648387096774194,201.2,Beni Mellal
